"","LSOA code","LSOA name","LAD code","LAD name","ITL1 code","ITL1 name","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","GEOGRAPHY_NAME","OBS_VALUE"
"188","E01012159","Redcar and Cleveland 007B","E06000003","Redcar and Cleveland","TLC","North East (England)",7.685792046,7.829110356,8.045837325,8.368290878,8.817422196,9.000332359,9.417597277,9.714304407,10.66478885,10.69162228,10.84189118,11.05606299,10.91042318,10.76910541,10.76538924,11.87277084,10.31060607,17.45535762,14.79268135,14.98686133,19.20572697,14.09734246,12.80932627,"Redcar and Cleveland 007B",586
"189","E01012160","Redcar and Cleveland 007C","E06000003","Redcar and Cleveland","TLC","North East (England)",5.406198028,5.312066345,5.678334289,5.72630582,5.74280617,5.882742214,5.947837558,6.387599731,6.837665359,6.97625462,6.970808655,6.860888225,6.397841188,6.59393896,6.868558391,7.678576537,7.83462486,5.700533262,5.419056439,6.217411164,7.137229492,6.484655779,6.156725527,"Redcar and Cleveland 007C",223
"190","E01012161","Redcar and Cleveland 007D","E06000003","Redcar and Cleveland","TLC","North East (England)",16.05325197,16.75190267,16.89051959,17.43868832,17.61258737,18.42312889,19.18043894,21.1942953,23.6623299,23.77407553,26.24790797,28.61111665,29.62291751,26.45141692,27.65766857,10.18918535,8.370033546,7.855497101,9.104978891,9.125889305,10.14495658,10.60002074,11.60424357,"Redcar and Cleveland 007D",596
"191","E01012162","Redcar and Cleveland 012A","E06000003","Redcar and Cleveland","TLC","North East (England)",3.747281619,3.432163654,3.825856119,3.527685864,3.661934676,3.919010661,4.163683616,4.209920757,4.552568417,4.719877249,4.644279841,4.815364754,4.62659208,4.781673538,4.355261939,3.817824896,3.737000746,3.410416626,3.704156878,3.8618056,3.598805694,3.636115717,2.919683393,"Redcar and Cleveland 012A",182
"192","E01012163","Redcar and Cleveland 012B","E06000003","Redcar and Cleveland","TLC","North East (England)",13.44255588,15.5206753,17.43577544,18.12578327,20.60491161,19.02749137,18.05613423,16.73739421,16.55062231,16.53881021,17.18804681,19.10632664,19.32024011,19.29321874,21.05601771,21.79626226,29.86349658,32.62699696,28.79116539,32.1671216,32.35374344,36.84179804,40.81368337,"Redcar and Cleveland 012B",751
"193","E01012164","Redcar and Cleveland 012C","E06000003","Redcar and Cleveland","TLC","North East (England)",16.97929586,17.73283639,17.86421739,17.35692641,18.84241006,19.81883271,21.13715583,22.62230919,24.57807452,24.76740194,28.32685631,31.86272311,32.41885689,32.79094793,35.64027856,7.534485891,7.427040576,6.893232849,10.42366128,9.237584805,7.958956602,7.792344986,6.898634446,"Redcar and Cleveland 012C",210
"194","E01012165","Redcar and Cleveland 012D","E06000003","Redcar and Cleveland","TLC","North East (England)",5.257053554,5.421316384,5.538776895,5.673803056,5.795569898,5.810106846,5.988217038,6.252521019,6.776061881,6.808030352,6.984762641,7.102358746,6.830628977,6.560209042,6.927486655,8.013475723,7.055795953,9.865311498,9.998037868,10.40651396,10.15326414,11.60458635,11.76571163,"Redcar and Cleveland 012D",385
"195","E01012167","Redcar and Cleveland 022B","E06000003","Redcar and Cleveland","TLC","North East (England)",28.34133055,31.88730442,34.52819435,35.42843949,36.30751443,38.42775231,41.00712367,41.41337584,41.68334177,43.69550578,43.14159471,45.30685884,47.21888067,49.19843736,57.98996596,73.27331567,79.4442703,82.31450052,90.22529082,70.42979192,70.13179617,46.13698842,39.89663312,"Redcar and Cleveland 022B",1829
"196","E01012168","Redcar and Cleveland 022C","E06000003","Redcar and Cleveland","TLC","North East (England)",5.184179845,5.453932352,5.892032021,6.242929892,6.58842808,7.015558881,7.574174015,7.988306027,8.025925374,8.501927011,8.538867203,8.77051122,8.854789621,8.943974227,8.631802112,9.939212231,8.530007821,11.98614941,11.11300982,9.291475918,10.14937336,12.47046037,8.363449448,"Redcar and Cleveland 022C",1045
"197","E01012170","Redcar and Cleveland 022D","E06000003","Redcar and Cleveland","TLC","North East (England)",12.90976555,13.85310049,14.48279302,15.55503583,16.32543775,17.47684749,18.84200174,20.0144534,20.5338033,21.36156708,22.27744258,23.69992135,24.75161506,23.86780794,23.03767361,23.56344209,25.68533227,26.57865781,28.11126567,24.45076798,30.78277251,38.9276495,44.16349043,"Redcar and Cleveland 022D",1063
"198","E01012171","Redcar and Cleveland 011E","E06000003","Redcar and Cleveland","TLC","North East (England)",6.514780738,6.66846107,7.154108064,7.389533586,8.141309265,8.405412787,9.334705883,9.931056861,10.10326729,10.45283223,9.924204584,10.34959469,10.33195543,10.85724877,10.75668338,11.03548461,9.133818597,8.907648444,8.770004345,9.722553918,6.333700396,6.879073563,6.460488045,"Redcar and Cleveland 011E",299
"199","E01012172","Redcar and Cleveland 011F","E06000003","Redcar and Cleveland","TLC","North East (England)",2.662563211,2.610931825,2.810087729,2.857530576,2.930418658,2.959069127,2.913980879,3.174987065,3.417249918,3.467069906,3.443178175,3.538522303,3.414852084,3.497101507,3.563505612,3.164878536,2.834120582,3.3551861,3.080813509,2.442711981,2.945299172,2.576448712,2.916018049,"Redcar and Cleveland 011F",102
"200","E01012173","Redcar and Cleveland 022E","E06000003","Redcar and Cleveland","TLC","North East (England)",6.944570082,6.991199068,7.355488742,7.477465177,7.520288304,7.720109262,7.986036485,8.638126119,9.284123316,9.375159377,10.25849038,10.61074805,10.71354765,9.816887773,10.25636602,10.82734504,9.925378216,10.53753615,11.8969712,12.29841686,12.42468103,10.77215899,11.07934845,"Redcar and Cleveland 022E",350
"201","E01012174","Redcar and Cleveland 022F","E06000003","Redcar and Cleveland","TLC","North East (England)",3.444758778,3.350016495,3.629489265,3.693270801,3.719695982,3.753245032,3.708821981,3.962191349,4.161268401,4.193404679,4.203380768,4.081014691,3.751411873,3.839374547,3.798758826,3.927052722,3.271910866,4.461993854,4.742251253,4.473155287,4.642926382,5.24886056,5.722626344,"Redcar and Cleveland 022F",127
"202","E01012175","Redcar and Cleveland 009E","E06000003","Redcar and Cleveland","TLC","North East (England)",2.584494393,2.649776845,2.756203494,2.784336823,2.959708983,2.950715255,3.257791602,10.69162967,11.34037923,12.556827,12.91677909,12.49351689,12.27943334,3.831092665,3.933667469,9.55184054,9.663384123,2.557018776,2.637924764,2.845501646,2.433700906,2.450623389,1.054536334,"Redcar and Cleveland 009E",132
"203","E01012176","Redcar and Cleveland 004A","E06000003","Redcar and Cleveland","TLC","North East (England)",6.336403655,6.654661066,7.175181165,7.61033818,7.97575571,8.382946228,8.923139224,9.494166956,9.392886988,9.848126842,9.829984555,10.23282112,10.22257772,10.32326922,10.14749418,10.34460953,10.37841095,10.89844745,11.14653301,10.89651125,12.51764886,14.42601684,13.78042602,"Redcar and Cleveland 004A",387
"204","E01012177","Redcar and Cleveland 004B","E06000003","Redcar and Cleveland","TLC","North East (England)",3.187560665,3.059786233,3.299870852,3.291783462,3.223836888,3.237189256,3.178382298,3.433809085,3.620741976,3.62395544,3.59225511,3.484693079,3.143884216,3.204230945,3.306161328,3.355282083,3.264549156,3.871666206,4.02710441,4.306296912,4.812902365,3.916323089,3.925807655,"Redcar and Cleveland 004B",81
"205","E01012178","Redcar and Cleveland 004C","E06000003","Redcar and Cleveland","TLC","North East (England)",3.645926179,3.580801422,3.933865363,4.096528511,4.208307183,4.396150379,4.514648663,5.048515199,5.254432933,5.149579332,4.989818936,4.904482609,4.618813948,4.659078817,4.960467715,5.278848919,5.134606978,5.172256156,4.992700837,5.040931106,6.031073165,6.447747935,5.982916132,"Redcar and Cleveland 004C",356
"206","E01012179","Redcar and Cleveland 004D","E06000003","Redcar and Cleveland","TLC","North East (England)",7.446593568,7.464636641,7.97305031,8.213211985,8.755066896,9.79710976,10.66823743,11.14069322,12.95992765,13.0283235,13.25558257,13.39345549,13.58224671,14.47881963,15.52484608,16.38788939,18.61756087,18.20421914,14.82290544,18.03112967,18.96898215,15.62039975,8.035940081,"Redcar and Cleveland 004D",304
"207","E01012180","Redcar and Cleveland 004E","E06000003","Redcar and Cleveland","TLC","North East (England)",5.393329048,5.249069207,5.670280593,5.755928896,5.902637931,5.968132672,5.959974476,6.276608111,6.596997741,6.660130665,6.63725266,6.402103626,6.001475373,6.160383722,5.86996089,6.411466018,6.417281816,6.75209154,6.872560669,6.934662951,6.952653219,6.665716481,6.099817521,"Redcar and Cleveland 004E",141
"208","E01012181","Redcar and Cleveland 016D","E06000003","Redcar and Cleveland","TLC","North East (England)",3.104985964,3.167226326,3.433255055,3.565738279,3.696810984,3.940010892,4.174210318,4.553863103,4.67370728,4.726643901,4.797219647,4.798415951,4.540409451,4.542588749,4.467449254,3.735885472,4.063447406,4.162940941,4.077123478,3.595400359,3.643963334,4.257262026,8.679989635,"Redcar and Cleveland 016D",250
"209","E01012182","Redcar and Cleveland 020C","E06000003","Redcar and Cleveland","TLC","North East (England)",4.888951642,4.828753227,5.209378682,5.336464996,5.444896635,5.593586579,5.684599826,6.114689405,6.30178188,6.441505112,6.376074084,6.43098519,6.084277785,6.189680645,6.28245008,6.887844834,5.681863859,5.714963212,5.916055456,6.147306303,6.921997698,9.383676339,9.26108757,"Redcar and Cleveland 020C",304
"210","E01012183","Redcar and Cleveland 020D","E06000003","Redcar and Cleveland","TLC","North East (England)",9.024533639,9.262842548,9.742529017,9.906372606,10.17347435,10.24112083,10.88169654,11.77785952,12.69831426,13.8090726,14.07962594,13.60126946,13.18332661,15.00289988,15.71045275,14.35666418,16.74384674,6.219520567,5.989305243,5.776961996,6.121436555,6.069794668,6.013496885,"Redcar and Cleveland 020D",170
"211","E01012184","Redcar and Cleveland 001D","E06000003","Redcar and Cleveland","TLC","North East (England)",3.685576943,3.67932453,3.904975936,4.166440558,4.295391439,4.402070654,4.522496122,4.890786454,5.051845511,5.135627308,5.028316554,5.024818417,5.011476347,5.168432674,5.200001546,6.027208342,5.994546999,6.304704569,6.428629419,6.098532438,5.783777304,6.159615836,5.960284587,"Redcar and Cleveland 001D",332
"212","E01012185","Redcar and Cleveland 004F","E06000003","Redcar and Cleveland","TLC","North East (England)",2.937074883,2.885482635,3.116194351,3.145700057,3.144497344,3.172731651,3.214005375,3.510091996,3.706260642,3.815759704,3.803476343,3.669811014,3.41278298,3.672805849,3.867116811,4.177185142,3.765667746,2.93550337,2.9928231,3.104545099,3.128502461,3.136957585,2.811436965,"Redcar and Cleveland 004F",111
"213","E01012186","Redcar and Cleveland 004G","E06000003","Redcar and Cleveland","TLC","North East (England)",3.620398522,3.653144083,3.907892684,4.031962259,4.088122912,4.198484486,4.329015618,4.725864296,4.8071704,4.842471461,4.800287079,4.793567784,4.580575895,4.668240323,4.754055207,5.263924767,5.149155732,6.676164523,6.612712609,6.182178784,6.598113571,7.253491825,7.374782486,"Redcar and Cleveland 004G",171
"214","E01012187","Stockton-on-Tees 011A","E06000004","Stockton-on-Tees","TLC","North East (England)",6.244367061,6.643472305,7.066991145,7.485264477,8.06422735,8.884444901,9.723167722,10.12801969,10.98310037,11.35033428,11.59439139,11.77216868,11.90802963,12.70844872,12.88100341,13.73701675,14.56761807,16.96988724,15.03055877,12.89278151,13.13854281,14.31502786,16.00712481,"Stockton-on-Tees 011A",309
"215","E01012188","Stockton-on-Tees 011B","E06000004","Stockton-on-Tees","TLC","North East (England)",2.690279272,2.810628916,2.931367775,3.017916236,3.034873241,3.114056919,3.150325937,3.256794502,3.275142167,3.409568596,3.562772677,3.31866072,3.026525546,3.149299009,3.226857527,2.955066363,3.190865835,3.149639365,3.448914829,3.299474099,3.466112241,4.068637838,4.485114047,"Stockton-on-Tees 011B",92
"216","E01012189","Stockton-on-Tees 011C","E06000004","Stockton-on-Tees","TLC","North East (England)",2.452161897,2.558788708,2.652488539,2.752856231,2.773429559,2.830822201,2.887236715,2.977249693,3.030774281,3.120362741,3.258814183,3.056119897,2.834725878,2.935045594,2.995666978,3.200617959,3.538208798,3.668260249,3.987668524,3.569569586,3.864335169,4.00144527,4.29767667,"Stockton-on-Tees 011C",139
"217","E01012190","Stockton-on-Tees 015A","E06000004","Stockton-on-Tees","TLC","North East (England)",3.685968774,3.83159491,3.994408972,4.12214957,4.211202327,4.335845401,4.490019811,4.692764091,4.83504537,5.030052668,5.134641792,4.935651179,4.627561156,4.708956808,4.777615117,4.367267008,4.054528713,3.949956652,4.110845801,3.494173585,4.546242776,4.981395254,4.489577151,"Stockton-on-Tees 015A",137
"218","E01012191","Stockton-on-Tees 015B","E06000004","Stockton-on-Tees","TLC","North East (England)",5.09452109,5.423341997,5.817133075,6.18599069,6.517379488,7.031460835,7.496905778,7.801509178,7.961396198,8.332746765,8.523444109,8.557064199,8.34556683,8.784203344,8.742792458,8.178302847,10.49703508,10.56115639,10.20019641,10.54775286,10.9423262,11.80995477,11.22318988,"Stockton-on-Tees 015B",321
"219","E01012192","Stockton-on-Tees 007A","E06000004","Stockton-on-Tees","TLC","North East (England)",3.774017755,3.989234906,4.313672988,4.543532325,4.853636676,5.100903844,5.452889181,5.771461013,5.732564596,6.062925604,5.80426374,5.985901544,5.873851783,6.06973053,5.859059299,5.161638622,4.467397243,4.53592132,4.415381558,6.203074401,5.918641691,6.071542942,7.24426951,"Stockton-on-Tees 007A",241
"220","E01012193","Stockton-on-Tees 007B","E06000004","Stockton-on-Tees","TLC","North East (England)",3.243450803,3.5044771,3.481299397,3.655639473,3.818345512,3.833384784,4.055343707,4.11808233,4.338713219,4.423100283,4.65241838,4.611262713,4.452049689,4.403877365,4.515700437,4.901955223,5.726546324,6.827131087,6.273404169,5.620819231,6.070260655,6.590923299,6.704527489,"Stockton-on-Tees 007B",188
"221","E01012194","Stockton-on-Tees 010A","E06000004","Stockton-on-Tees","TLC","North East (England)",3.82568815,3.756937909,4.004845457,4.054302376,4.453688639,4.593905396,5.17002475,5.500025942,5.888365895,6.024536985,5.30372974,5.351778932,5.329013374,5.603528183,5.373435309,5.446438187,4.497590286,3.256126267,2.415908259,2.94759194,2.813754423,3.400670918,3.601047045,"Stockton-on-Tees 010A",174
"222","E01012195","Stockton-on-Tees 010B","E06000004","Stockton-on-Tees","TLC","North East (England)",4.473752727,5.825244751,5.795016412,9.324636968,10.2280447,10.53068914,10.73976091,7.444392988,6.37763677,4.204789401,3.070969857,3.597057976,2.257433078,2.648482099,2.713236325,3.059504887,4.444089512,5.591044611,2.913298163,3.828510524,1.948489864,2.98486471,1.666033736,"Stockton-on-Tees 010B",127
"223","E01012196","Stockton-on-Tees 003A","E06000004","Stockton-on-Tees","TLC","North East (England)",1.98307238,2.069207515,2.154853924,2.17952056,2.316407834,2.36876015,2.604352806,2.682119409,2.602570452,2.724715331,2.827079633,2.655745336,2.451993675,2.718523669,2.770983408,2.512073239,2.500163528,2.778745188,2.468259378,2.721634316,3.041363299,2.268948071,3.13195581,"Stockton-on-Tees 003A",150
"224","E01012197","Stockton-on-Tees 002A","E06000004","Stockton-on-Tees","TLC","North East (England)",3.373343254,3.626553894,3.870141144,4.156323241,4.542072141,4.68535802,4.882474411,5.162364856,5.332565111,5.59065538,5.724358642,5.998036411,6.114769486,6.354605099,6.192634782,5.925678006,6.138029094,6.449852451,7.455223111,6.300830189,6.780801524,8.112299774,8.257320383,"Stockton-on-Tees 002A",310
"225","E01012198","Stockton-on-Tees 003B","E06000004","Stockton-on-Tees","TLC","North East (England)",472.95248,453.6963822,464.5237634,449.2784753,462.2466852,509.0164103,531.8046456,521.7626622,543.8121698,575.1102724,567.7572189,574.707995,619.9526873,649.021935,653.9369768,742.8266613,766.5981849,816.3266858,823.0725479,740.7511838,705.6966718,765.7805665,689.1777439,"Stockton-on-Tees 003B",7113
"226","E01012199","Stockton-on-Tees 021A","E06000004","Stockton-on-Tees","TLC","North East (England)",3.674192887,3.780376799,3.962016029,4.088398202,4.161221756,4.269764273,4.322172052,4.437139817,4.476080233,4.613134358,4.857332985,4.514089336,4.150329831,4.444661258,4.512064536,4.732151082,4.713768333,4.43267419,4.94345887,5.055268839,4.905073886,4.667422421,5.184217416,"Stockton-on-Tees 021A",209
"227","E01012200","Stockton-on-Tees 021B","E06000004","Stockton-on-Tees","TLC","North East (England)",6.881095603,7.440876455,7.465905399,7.801743587,8.121103838,8.343509246,8.890599568,9.142378976,9.616526082,9.817801251,10.22425315,10.2668899,9.967418314,9.946675484,10.23566226,10.44709758,10.46182165,11.34875002,10.67726572,9.376684507,9.971762306,10.81678451,11.22676978,"Stockton-on-Tees 021B",379
"228","E01012201","Stockton-on-Tees 021C","E06000004","Stockton-on-Tees","TLC","North East (England)",11.73055635,13.00342964,14.22487164,15.32943248,16.60389266,17.31586926,18.34419242,19.32014318,19.00890784,19.91594838,19.68248392,20.24976307,20.38735372,20.97625352,20.56217762,22.63126744,21.84065352,20.72655869,22.44418843,19.05193464,25.74494189,28.97604139,28.30299778,"Stockton-on-Tees 021C",767
"229","E01012202","Stockton-on-Tees 021D","E06000004","Stockton-on-Tees","TLC","North East (England)",4.903812752,5.17359217,5.407297904,5.747879221,5.983118755,6.162005691,6.473625414,6.78423971,6.930338823,7.071476796,7.221724969,7.068615926,6.863108146,7.009109646,7.200217492,8.552128511,8.453614548,8.646152503,8.850526156,9.936798708,12.4158434,14.96782147,15.40059569,"Stockton-on-Tees 021D",427
